dataset,protected_attr,stage,seed,epoch,encoder_dim,train_pred_loss,train_adv_loss,acc_tr_P,auc_tr_P,pr_auc_tr_P,brier_tr_P,logloss_tr_P,tpr_gap_tr_P,fpr_gap_tr_P,avg_odds_tr_P,dp_tr_P,tn_s0.0_tr_P,fp_s0.0_tr_P,fn_s0.0_tr_P,tp_s0.0_tr_P,tn_s1.0_tr_P,fp_s1.0_tr_P,fn_s1.0_tr_P,tp_s1.0_tr_P,acc_tr_Ptilde,auc_tr_Ptilde,pr_auc_tr_Ptilde,brier_tr_Ptilde,logloss_tr_Ptilde,tpr_gap_tr_Ptilde,fpr_gap_tr_Ptilde,avg_odds_tr_Ptilde,dp_tr_Ptilde,tn_s0.0_tr_Ptilde,fp_s0.0_tr_Ptilde,fn_s0.0_tr_Ptilde,tp_s0.0_tr_Ptilde,tn_s1.0_tr_Ptilde,fp_s1.0_tr_Ptilde,fn_s1.0_tr_Ptilde,tp_s1.0_tr_Ptilde,mi_tr,I_pred_S_tr,cdp_tr,acc_te_P,auc_te_P,pr_auc_te_P,brier_te_P,logloss_te_P,tpr_gap_te_P,fpr_gap_te_P,avg_odds_te_P,dp_te_P,tn_s0.0_te_P,fp_s0.0_te_P,fn_s0.0_te_P,tp_s0.0_te_P,tn_s1.0_te_P,fp_s1.0_te_P,fn_s1.0_te_P,tp_s1.0_te_P,acc_te_Ptilde,auc_te_Ptilde,pr_auc_te_Ptilde,brier_te_Ptilde,logloss_te_Ptilde,tpr_gap_te_Ptilde,fpr_gap_te_Ptilde,avg_odds_te_Ptilde,dp_te_Ptilde,tn_s0.0_te_Ptilde,fp_s0.0_te_Ptilde,fn_s0.0_te_Ptilde,tp_s0.0_te_Ptilde,tn_s1.0_te_Ptilde,fp_s1.0_te_Ptilde,fn_s1.0_te_Ptilde,tp_s1.0_te_Ptilde,mi_te,I_pred_S_te,cdp_te,ess
adult,sex,naive,2,50,16,0.29670019867554515,0.0,0.8619250331711632,0.9243389475175354,0.8118824880675366,0.09420169796564858,0.29394350136860103,0.03239287912745015,0.0755802363280604,0.0755802363280604,0.18626968395597182,10107,316,467,866,14978,1774,2438,5230,0.8619250331711632,0.9243389475175354,0.8118824880675366,0.09420169796564858,0.29394350136860103,0.03239287912745015,0.0755802363280604,0.0755802363280604,0.18626968395597182,10107.0,316.0,467.0,866.0,14978.0,1774.0,2438.0,5230.0,1.9523041248321533,0.2912847988863345,0.5815521,0.8543946932006633,0.9103550311149361,0.7861910103313866,0.10043721631334465,0.31382284249630843,0.050113257488992424,0.07256271825125944,0.07256271825125944,0.1772201373333332,2503,100,128,208,3765,470,619,1252,0.8543946932006633,0.9103550311149361,0.7861910103313866,0.10043721631334465,0.31382284249630843,0.050113257488992424,0.07256271825125944,0.07256271825125944,0.1772201373333332,2503.0,100.0,128.0,208.0,3765.0,470.0,619.0,1252.0,1.4958775043487549,0.2802443058115696,0.4999115,36176.0
adult,sex,naive,2,100,16,0.2802611222149621,0.0,0.8705218929677134,0.9329634149818986,0.8325026363573592,0.08899630540365135,0.2771289771089082,0.050778441871813795,0.08079530052604808,0.08079530052604808,0.1983256463181608,10185,238,459,874,15016,1736,2251,5417,0.8705218929677134,0.9329634149818986,0.8325026363573592,0.08899630540365135,0.2771289771089082,0.050778441871813795,0.08079530052604808,0.08079530052604808,0.1983256463181608,10185.0,238.0,459.0,874.0,15016.0,1736.0,2251.0,5417.0,1.912485122680664,0.3056032154343419,0.6325529,0.8540630182421227,0.9078254226594025,0.7814940664421419,0.10204074165137356,0.3206562432794042,0.06057207757501715,0.08068285571865358,0.08068285571865358,0.18600176511883124,2510,93,129,207,3742,493,605,1266,0.8540630182421227,0.9078254226594025,0.7814940664421419,0.10204074165137356,0.3206562432794042,0.06057207757501715,0.08068285571865358,0.08068285571865358,0.18600176511883124,2510.0,93.0,129.0,207.0,3742.0,493.0,605.0,1266.0,1.5516760349273682,0.29208497868349176,0.5341899,36176.0
adult,sex,naive,3,15,16,0.30836837182582266,0.0,0.8584420610349403,0.9159005031345429,0.7953605304756187,0.09780142286743591,0.30585909106226195,0.07363983154021658,0.06892589163718472,0.07363983154021658,0.17871824003161194,10183,259,567,747,15248,1577,2718,4877,0.8584420610349403,0.9159005031345429,0.7953605304756187,0.09780142286743591,0.30585909106226195,0.07363983154021658,0.06892589163718472,0.07363983154021658,0.17871824003161194,10183.0,259.0,567.0,747.0,15248.0,1577.0,2718.0,4877.0,2.0122618675231934,0.29321929578054423,0.5000274,0.8483139856274184,0.9116864252326415,0.7864935379830962,0.10271114619562799,0.3179111225128663,0.0462861531327885,0.0830194833693613,0.0830194833693613,0.18227587989301408,2521,63,147,208,3715,447,715,1229,0.8483139856274184,0.9116864252326415,0.7864935379830962,0.10271114619562799,0.3179111225128663,0.0462861531327885,0.0830194833693613,0.0830194833693613,0.18227587989301408,2521.0,63.0,147.0,208.0,3715.0,447.0,715.0,1229.0,1.5194084644317627,0.28569695801876094,0.5311157,36176.0
adult,sex,naive,3,30,16,0.3022007547633749,0.0,0.8610404688191066,0.9197999118259104,0.8033757959644261,0.09577489533999113,0.29931120654683896,0.033973725003331734,0.06560366994304917,0.06560366994304917,0.17341220709713395,10139,303,500,814,15233,1592,2632,4963,0.8610404688191066,0.9197999118259104,0.8033757959644261,0.09577489533999113,0.29931120654683896,0.033973725003331734,0.06560366994304917,0.06560366994304917,0.17341220709713395,10139.0,303.0,500.0,814.0,15233.0,1592.0,2632.0,4963.0,1.9403409957885742,0.2890656522115817,0.54958063,0.8486456605859591,0.9116039572755372,0.7869132040352487,0.10253669428559177,0.3179778129606232,0.001331652466237787,0.07489254838484118,0.07489254838484118,0.1699887002526645,2500,84,129,226,3715,447,709,1235,0.8486456605859591,0.9116039572755372,0.7869132040352487,0.10253669428559177,0.3179778129606232,0.001331652466237787,0.07489254838484118,0.07489254838484118,0.1699887002526645,2500.0,84.0,129.0,226.0,3715.0,447.0,709.0,1235.0,1.5753331184387207,0.27878242351106963,0.52783453,36176.0
adult,sex,naive,3,50,16,0.2932760001907886,0.0,0.8658779301194162,0.9248607132480049,0.8141525791520885,0.09304873564780003,0.29051418443684546,0.06554219861460564,0.06727212340835231,0.06727212340835231,0.17982422553705302,10234,208,542,772,15358,1467,2635,4960,0.8658779301194162,0.9248607132480049,0.8141525791520885,0.09304873564780003,0.29051418443684546,0.06554219861460564,0.06727212340835231,0.06727212340835231,0.17982422553705302,10234.0,208.0,542.0,772.0,15358.0,1467.0,2635.0,4960.0,1.9289631843566895,0.29608803561302144,0.65146387,0.8480928689883914,0.9111145334847632,0.7867910883859178,0.10293792947923465,0.3200996044891944,0.060860430070132754,0.07565185081594791,0.07565185081594791,0.1775391582106166,2515,69,154,201,3736,426,725,1219,0.8480928689883914,0.9111145334847632,0.7867910883859178,0.10293792947923465,0.3200996044891944,0.060860430070132754,0.07565185081594791,0.07565185081594791,0.1775391582106166,2515.0,69.0,154.0,201.0,3736.0,426.0,725.0,1219.0,1.5493446588516235,0.2864795538444577,0.51184356,36176.0
adult,sex,naive,3,100,16,0.2765977915743707,0.0,0.8720698805838125,0.9338425434964122,0.8344925745695407,0.08765236782483946,0.2734189388879739,0.014618485485223709,0.06431992413766215,0.06431992413766215,0.17544422922102407,10210,232,450,864,15369,1456,2490,5105,0.8720698805838125,0.9338425434964122,0.8344925745695407,0.08765236782483946,0.2734189388879739,0.014618485485223709,0.06431992413766215,0.06431992413766215,0.17544422922102407,10210.0,232.0,450.0,864.0,15369.0,1456.0,2490.0,5105.0,1.9339076280593872,0.2774673310472257,0.62325543,0.8466556108347153,0.9077623303136348,0.7830435881588188,0.10497352369082619,0.330645399206933,0.04116675360806821,0.0697808790427322,0.0697808790427322,0.1705943662640521,2493,91,145,210,3725,437,714,1230,0.8466556108347153,0.9077623303136348,0.7830435881588188,0.10497352369082619,0.330645399206933,0.04116675360806821,0.0697808790427322,0.0697808790427322,0.1705943662640521,2493.0,91.0,145.0,210.0,3725.0,437.0,714.0,1230.0,1.5147132873535156,0.2667990887172565,0.5170452,36176.0
adult,sex,naive,4,15,16,0.30794410008779716,0.0,0.8571981424148607,0.9165407398822438,0.7952032376900546,0.09796824177448722,0.30576142046192833,0.03251738237425672,0.06492235840479461,0.06492235840479461,0.16798866050312122,10160,268,538,790,15283,1523,2837,4777,0.8571981424148607,0.9165407398822438,0.7952032376900546,0.09796824177448722,0.30576142046192833,0.03251738237425672,0.06492235840479461,0.06492235840479461,0.16798866050312122,10160.0,268.0,538.0,790.0,15283.0,1523.0,2837.0,4777.0,1.8862390518188477,0.2949945292581149,0.55090904,0.8500829187396352,0.9084820379430949,0.7837938227019796,0.10224850032811798,0.3211744173824494,0.06652702136573108,0.06718744332429469,0.06718744332429469,0.17173225382983864,2524,74,152,189,3781,400,730,1195,0.8500829187396352,0.9084820379430949,0.7837938227019796,0.10224850032811798,0.3211744173824494,0.06652702136573108,0.06718744332429469,0.06718744332429469,0.17173225382983864,2524.0,74.0,152.0,189.0,3781.0,400.0,730.0,1195.0,1.5253468751907349,0.28761142153198194,0.5494593,36176.0
adult,sex,naive,4,30,16,0.3027892062361811,0.0,0.8599071207430341,0.9192058181874208,0.8013117732976077,0.09668771600033524,0.3016179848994179,0.07804741424326145,0.08667773318395383,0.08667773318395383,0.19901630728442565,10179,249,528,800,14948,1858,2433,5181,0.8599071207430341,0.9192058181874208,0.8013117732976077,0.09668771600033524,0.3016179848994179,0.07804741424326145,0.08667773318395383,0.08667773318395383,0.19901630728442565,10179.0,249.0,528.0,800.0,14948.0,1858.0,2433.0,5181.0,1.916260004043579,0.3165580262652017,0.5111215,0.8509673852957435,0.9077389977120297,0.7810394837213238,0.10302729770513151,0.3240889437665021,0.11896103896103905,0.08527146983890428,0.11896103896103905,0.1989694483318245,2525,73,155,186,3707,474,646,1279,0.8509673852957435,0.9077389977120297,0.7810394837213238,0.10302729770513151,0.3240889437665021,0.11896103896103905,0.08527146983890428,0.11896103896103905,0.1989694483318245,2525.0,73.0,155.0,186.0,3707.0,474.0,646.0,1279.0,1.5334945917129517,0.3085569048185563,0.6023385,36176.0
adult,sex,naive,4,50,16,0.29706927168537195,0.0,0.8625055285272003,0.9234345542981479,0.8100519494875329,0.09413955308209619,0.2940782321966782,0.05240188492346054,0.06756176591542803,0.06756176591542803,0.17602186305827,10208,220,544,784,15316,1490,2720,4894,0.8625055285272003,0.9234345542981479,0.8100519494875329,0.09413955308209619,0.2940782321966782,0.05240188492346054,0.06756176591542803,0.06756176591542803,0.17602186305827,10208.0,220.0,544.0,784.0,15316.0,1490.0,2720.0,4894.0,1.8740017414093018,0.29246589423143676,0.5068588,0.851077943615257,0.9076838262913336,0.7811606300087116,0.10267769033828056,0.3249938457338334,0.07740259740259747,0.07089082378787871,0.07740259740259747,0.1766341419542043,2533,65,155,186,3780,401,726,1199,0.851077943615257,0.9076838262913336,0.7811606300087116,0.10267769033828056,0.3249938457338334,0.07740259740259747,0.07089082378787871,0.07740259740259747,0.1766341419542043,2533.0,65.0,155.0,186.0,3780.0,401.0,726.0,1199.0,1.5325554609298706,0.2854685160107062,0.5975221,36176.0
adult,sex,naive,4,100,16,0.28221485732306895,0.0,0.8706048208757187,0.9320120073374542,0.8300229236232262,0.08928448294648626,0.27872601395125696,0.0002941236973109662,0.07458724465082954,0.07458724465082954,0.18569255171841087,10128,300,393,935,15069,1737,2251,5363,0.8706048208757187,0.9320120073374542,0.8300229236232262,0.08928448294648626,0.27872601395125696,0.0002941236973109662,0.07458724465082954,0.07458724465082954,0.18569255171841087,10128.0,300.0,393.0,935.0,15069.0,1737.0,2251.0,5363.0,1.8887054920196533,0.28746525408410223,0.46557617,0.8477611940298507,0.9044720684185509,0.7739256688937524,0.10497333630629908,0.33465380848496934,0.049769585253456206,0.07284972028784492,0.07284972028784492,0.17874352471205368,2489,109,133,208,3701,480,655,1270,0.8477611940298507,0.9044720684185509,0.7739256688937524,0.10497333630629908,0.33465380848496934,0.049769585253456206,0.07284972028784492,0.07284972028784492,0.17874352471205368,2489.0,109.0,133.0,208.0,3701.0,480.0,655.0,1270.0,1.4710074663162231,0.27642968574987103,0.6055336,36176.0
adult,sex,full_debias,0,15,16,0.3069205317698734,0.5536791061011839,0.8572534276868642,0.9167998796598915,0.7992393741829087,0.09747617565672291,0.3042670844178714,0.037635400510952044,0.06405653104702157,0.06405653104702157,0.16872576124022193,10158,276,540,782,15274,1520,2828,4798,0.8572534276868642,0.9167998796598915,0.7992393741829087,0.09747617565672291,0.3042670844178714,0.037635400510952044,0.06405653104702157,0.06405653104702157,0.16872576124022193,10158.0,276.0,540.0,782.0,15274.0,1520.0,2828.0,4798.0,0.6256661415100098,0.2776595565057332,0.5109075,0.8524046434494196,0.9119793140777744,0.7865547371577747,0.10118073512887145,0.31625435856020534,0.03755436411870239,0.06625846870003799,0.06625846870003799,0.16672872481810797,2514,78,142,205,3789,404,711,1202,0.8524046434494196,0.9119793140777744,0.7865547371577747,0.10118073512887145,0.31625435856020534,0.03755436411870239,0.06625846870003799,0.06625846870003799,0.16672872481810797,2514.0,78.0,142.0,205.0,3789.0,404.0,711.0,1202.0,0.3734357953071594,0.271324224347005,0.5747541,36176.0
adult,sex,full_debias,0,30,16,0.2991277571295349,0.5747014284133911,0.8609298982750995,0.9211864168232773,0.80967076341054,0.0949957769306348,0.29660228702403046,0.005027588951405537,0.05832548016306653,0.05832548016306653,0.16034964563375587,10174,260,504,818,15396,1398,2869,4757,0.8609298982750995,0.9211864168232773,0.80967076341054,0.0949957769306348,0.29660228702403046,0.005027588951405537,0.05832548016306653,0.05832548016306653,0.16034964563375587,10174.0,260.0,504.0,818.0,15396.0,1398.0,2869.0,4757.0,0.6787987947463989,0.26907549538437225,0.5320412,0.8506357103372029,0.9108727281027253,0.7818532304956376,0.10235106910758451,0.32192549198909065,0.016108500763018396,0.06027508001283738,0.06027508001283738,0.15664961544192557,2509,83,140,207,3806,387,741,1172,0.8506357103372029,0.9108727281027253,0.7818532304956376,0.10235106910758451,0.32192549198909065,0.016108500763018396,0.06027508001283738,0.06027508001283738,0.15664961544192557,2509.0,83.0,140.0,207.0,3806.0,387.0,741.0,1172.0,0.373698890209198,0.26323534124022413,0.5933093,36176.0
adult,sex,full_debias,0,50,16,0.28690458834171295,0.5695808202448026,0.866983635559487,0.9282478547189615,0.8274687311619715,0.09078706852831338,0.28254235095097807,0.008884923898772934,0.06765933341153975,0.06765933341153975,0.1750818373819395,10190,244,459,863,15265,1529,2580,5046,0.866983635559487,0.9282478547189615,0.8274687311619715,0.09078706852831338,0.28254235095097807,0.008884923898772934,0.06765933341153975,0.06765933341153975,0.1750818373819395,10190.0,244.0,459.0,863.0,15265.0,1529.0,2580.0,5046.0,0.47192448377609253,0.27531837938558495,0.5465911,0.8527363184079602,0.9093243489999413,0.776322141499269,0.10336056968151355,0.32873307172587524,0.04275463949829095,0.07100725268157099,0.07100725268157099,0.1734928590032484,2509,83,138,209,3761,432,679,1234,0.8527363184079602,0.9093243489999413,0.776322141499269,0.10336056968151355,0.32873307172587524,0.04275463949829095,0.07100725268157099,0.07100725268157099,0.1734928590032484,2509.0,83.0,138.0,209.0,3761.0,432.0,679.0,1234.0,0.2187356948852539,0.2676226611514287,0.6132543,36176.0
adult,sex,full_debias,0,100,16,0.2580928328171582,0.5791426309397523,0.8814960194604158,0.9429887750973436,0.858100063950233,0.08200227748363392,0.2544402238776671,0.003026512135210657,0.05792468941541939,0.05792468941541939,0.17187292306380436,10286,148,436,886,15583,1211,2492,5134,0.8814960194604158,0.9429887750973436,0.858100063950233,0.08200227748363392,0.2544402238776671,0.003026512135210657,0.05792468941541939,0.05792468941541939,0.17187292306380436,10286.0,148.0,436.0,886.0,15583.0,1211.0,2492.0,5134.0,0.2602957487106323,0.2595778945225887,0.5727878,0.8456605859590934,0.8950441499664148,0.7527159011762183,0.11096388028743126,0.3871342939567601,0.058022539548154506,0.06463806152523459,0.06463806152523459,0.16444860320121985,2503,89,154,193,3778,415,738,1175,0.8456605859590934,0.8950441499664148,0.7527159011762183,0.11096388028743126,0.3871342939567601,0.058022539548154506,0.06463806152523459,0.06463806152523459,0.16444860320121985,2503.0,89.0,154.0,193.0,3778.0,415.0,738.0,1175.0,0.12666988372802734,0.2461370032650415,0.61520195,36176.0
adult,sex,full_debias,1,15,16,0.30801672582894984,0.5882844144189862,0.857391640866873,0.9165556507083776,0.797696883380554,0.09784715768004855,0.3056841615334513,0.03975187109691558,0.06255047896468613,0.06255047896468613,0.16661267503390675,10187,249,555,765,15341,1451,2904,4724,0.857391640866873,0.9165556507083776,0.797696883380554,0.09784715768004855,0.3056841615334513,0.03975187109691558,0.06255047896468613,0.06255047896468613,0.16661267503390675,10187.0,249.0,555.0,765.0,15341.0,1451.0,2904.0,4724.0,0.5805877447128296,0.27967360492574017,0.52137506,0.8551686014372581,0.9120277355697433,0.7914993567642703,0.10041875385226444,0.313942997983472,0.050416904694432385,0.06435267209999034,0.06435267209999034,0.16601289212123754,2527,63,150,199,3823,372,725,1186,0.8551686014372581,0.9120277355697433,0.7914993567642703,0.10041875385226444,0.313942997983472,0.050416904694432385,0.06435267209999034,0.06435267209999034,0.16601289212123754,2527.0,63.0,150.0,199.0,3823.0,372.0,725.0,1186.0,0.35003942251205444,0.28468500426644966,0.55391425,36176.0
adult,sex,full_debias,1,30,16,0.3000354462526214,0.5834819313506006,0.862063246351172,0.9202843811220391,0.80760302113926,0.09543590096630038,0.29850779351981893,0.02280553304412769,0.060685987103315,0.060685987103315,0.1664765046527551,10175,261,511,809,15353,1439,2779,4849,0.862063246351172,0.9202843811220391,0.80760302113926,0.09543590096630038,0.29850779351981893,0.02280553304412769,0.060685987103315,0.060685987103315,0.1664765046527551,10175.0,261.0,511.0,809.0,15353.0,1439.0,2779.0,4849.0,0.5464919805526733,0.27357037391396005,0.55500317,0.8536207849640686,0.9101657417129143,0.7890794122311147,0.1014240399220075,0.31729376295502243,0.03245274305446222,0.07031214766614051,0.07031214766614051,0.16838055641030242,2527,63,143,206,3798,397,721,1190,0.8536207849640686,0.9101657417129143,0.7890794122311147,0.1014240399220075,0.31729376295502243,0.03245274305446222,0.07031214766614051,0.07031214766614051,0.16838055641030242,2527.0,63.0,143.0,206.0,3798.0,397.0,721.0,1190.0,0.33401966094970703,0.2784216615372024,0.56711507,36176.0
adult,sex,full_debias,1,50,16,0.2887756507581388,0.5800895531412581,0.8662649270234409,0.9263908047239493,0.8236981033660844,0.09258781301888484,0.2882865314911477,0.003506618359790825,0.04706518061220633,0.04706518061220633,0.1505823990342534,10228,208,521,799,15667,1125,2984,4644,0.8662649270234409,0.9263908047239493,0.8236981033660844,0.09258781301888484,0.2882865314911477,0.003506618359790825,0.04706518061220633,0.04706518061220633,0.1505823990342534,10228.0,208.0,521.0,799.0,15667.0,1125.0,2984.0,4644.0,0.37911468744277954,0.257972692385941,0.53421044,0.851077943615257,0.9072792012573284,0.7838201397539091,0.10310806714256723,0.32578340494178176,0.02993227266661569,0.06019944685022159,0.06019944685022159,0.15408424179520097,2536,54,156,193,3855,340,797,1114,0.851077943615257,0.9072792012573284,0.7838201397539091,0.10310806714256723,0.32578340494178176,0.02993227266661569,0.06019944685022159,0.06019944685022159,0.15408424179520097,2536.0,54.0,156.0,193.0,3855.0,340.0,797.0,1114.0,0.18370932340621948,0.2642749284276803,0.535109,36176.0
adult,sex,full_debias,1,100,16,0.2614767918704261,0.5764212675497565,0.8792569659442725,0.9412863265476735,0.8551854877029976,0.08279096319799775,0.25539395345483157,0.019532503853426753,0.06427354298739786,0.06427354298739786,0.1809538419609873,10246,190,434,886,15407,1385,2359,5269,0.8792569659442725,0.9412863265476735,0.8551854877029976,0.08279096319799775,0.25539395345483157,0.019532503853426753,0.06427354298739786,0.06427354298739786,0.1809538419609873,10246.0,190.0,434.0,886.0,15407.0,1385.0,2359.0,5269.0,0.21489500999450684,0.26988289138961374,0.5641376,0.8473189607517966,0.8992068331366042,0.7685008649923606,0.10858362558887186,0.38000920210841993,0.05256102881972724,0.08280863870851951,0.08280863870851951,0.18091487274772655,2518,72,146,203,3731,464,699,1212,0.8473189607517966,0.8992068331366042,0.7685008649923606,0.10858362558887186,0.38000920210841993,0.05256102881972724,0.08280863870851951,0.08280863870851951,0.18091487274772655,2518.0,72.0,146.0,203.0,3731.0,464.0,699.0,1212.0,0.1325211524963379,0.2706868622623568,0.6271839,36176.0
adult,sex,full_debias,2,15,16,0.30802719567863035,0.5917618459379169,0.8557883679787704,0.9167380012054267,0.7972656597349348,0.09812182925538035,0.306599860849407,0.016655474510255064,0.06757688460086754,0.06757688460086754,0.17097983875799458,10097,326,498,835,15096,1656,2737,4931,0.8557883679787704,0.9167380012054267,0.7972656597349348,0.09812182925538035,0.306599860849407,0.016655474510255064,0.06757688460086754,0.06757688460086754,0.17097983875799458,10097.0,326.0,498.0,835.0,15096.0,1656.0,2737.0,4931.0,0.5601428747177124,0.26361206878946286,0.57221216,0.8553897180762853,0.9089999275086993,0.7852597390212461,0.10087751253996625,0.31576805406623043,0.03277945330991827,0.06805189362378619,0.06805189362378619,0.16902015844164903,2514,89,129,207,3802,433,657,1214,0.8553897180762853,0.9089999275086993,0.7852597390212461,0.10087751253996625,0.31576805406623043,0.03277945330991827,0.06805189362378619,0.06805189362378619,0.16902015844164903,2514.0,89.0,129.0,207.0,3802.0,433.0,657.0,1214.0,0.3915144205093384,0.25509763790856993,0.47763354,36176.0
adult,sex,full_debias,2,30,16,0.30094138312507684,0.5865753099951946,0.8604046881910659,0.9218307891170632,0.8078595751622446,0.09529289034717604,0.29723688020061045,0.013094431667384776,0.06540444040395932,0.06540444040395932,0.17185210667687703,10098,325,475,858,15134,1618,2632,5036,0.8604046881910659,0.9218307891170632,0.8078595751622446,0.09529289034717604,0.29723688020061045,0.013094431667384776,0.06540444040395932,0.06540444040395932,0.17185210667687703,10098.0,325.0,475.0,858.0,15134.0,1618.0,2632.0,5036.0,0.7593328952789307,0.2772707739302347,0.5555746,0.8570480928689884,0.9107966714433176,0.7864748309026135,0.1001562652010804,0.313627536616151,0.014084014150823387,0.06710738358836707,0.06710738358836707,0.16663839593739588,2514,89,122,214,3806,429,653,1218,0.8570480928689884,0.9107966714433176,0.7864748309026135,0.1001562652010804,0.313627536616151,0.014084014150823387,0.06710738358836707,0.06710738358836707,0.16663839593739588,2514.0,89.0,122.0,214.0,3806.0,429.0,653.0,1218.0,0.5030696988105774,0.26709623771156693,0.4870454,36176.0
adult,sex,full_debias,2,50,16,0.2873436378341326,0.5782296187441114,0.8646340114993366,0.9275759036075619,0.8258712324216881,0.09163229383957225,0.2844184735014896,0.0016840086390924602,0.05491115270110616,0.05491115270110616,0.16134725774058883,10128,295,477,856,15358,1394,2731,4937,0.8646340114993366,0.9275759036075619,0.8258712324216881,0.09163229383957225,0.2844184735014896,0.0016840086390924602,0.05491115270110616,0.05491115270110616,0.16134725774058883,10128.0,295.0,477.0,856.0,15358.0,1394.0,2731.0,4937.0,0.41839444637298584,0.24887735112892068,0.5699214,0.8533996683250414,0.9041482119762255,0.7733411544069255,0.10346565244916334,0.3293836730796427,0.02711976025043905,0.06483791066615081,0.06483791066615081,0.16214307136249057,2521,82,135,201,3827,408,701,1170,0.8533996683250414,0.9041482119762255,0.7733411544069255,0.10346565244916334,0.3293836730796427,0.02711976025043905,0.06483791066615081,0.06483791066615081,0.16214307136249057,2521.0,82.0,135.0,201.0,3827.0,408.0,701.0,1170.0,0.16477161645889282,0.24134329834640394,0.47416595,36176.0
adult,sex,full_debias,2,100,16,0.25698026469056034,0.5808636571320009,0.8783447589562141,0.9431979662486647,0.858314791837278,0.0825054980256512,0.25336070519609444,0.0004811453254549569,0.05758292654341232,0.05758292654341232,0.17084217751111255,10233,190,435,898,15482,1270,2506,5162,0.8783447589562141,0.9431979662486647,0.858314791837278,0.0825054980256512,0.25336070519609444,0.0004811453254549569,0.05758292654341232,0.05758292654341232,0.17084217751111255,10233.0,190.0,435.0,898.0,15482.0,1270.0,2506.0,5162.0,0.28725525736808777,0.2630055060868943,0.6231734,0.8476506357103372,0.895919488537429,0.7575862228854903,0.10757602433341995,0.38113518181951445,0.07099749306456948,0.06424201300742355,0.07099749306456948,0.16514181188478425,2509,94,151,185,3810,425,708,1163,0.8476506357103372,0.895919488537429,0.7575862228854903,0.10757602433341995,0.38113518181951445,0.07099749306456948,0.06424201300742355,0.07099749306456948,0.16514181188478425,2509.0,94.0,151.0,185.0,3810.0,425.0,708.0,1163.0,0.12856906652450562,0.2515281115621889,0.538278,36176.0
adult,sex,full_debias,3,15,16,0.3077187156173545,0.5819697774631877,0.8576127819548872,0.9170473582592988,0.7993794879122589,0.0974732064193235,0.3045376064363676,0.048807945626328286,0.055480817694457715,0.055480817694457715,0.15817497413278292,10235,207,597,717,15558,1267,3080,4515,0.8576127819548872,0.9170473582592988,0.7993794879122589,0.0974732064193235,0.3045376064363676,0.048807945626328286,0.055480817694457715,0.055480817694457715,0.15817497413278292,10235.0,207.0,597.0,717.0,15558.0,1267.0,3080.0,4515.0,0.6886584758758545,0.2845563977030628,0.502023,0.8470978441127694,0.9116114690167433,0.7866039487554034,0.10306086257427997,0.31914015604199214,0.008905697559844605,0.05919248753650527,0.05919248753650527,0.15046713015059904,2524,60,154,201,3819,343,826,1118,0.8470978441127694,0.9116114690167433,0.7866039487554034,0.10306086257427997,0.31914015604199214,0.008905697559844605,0.05919248753650527,0.05919248753650527,0.15046713015059904,2524.0,60.0,154.0,201.0,3819.0,343.0,826.0,1118.0,0.4471721053123474,0.2750467589223379,0.52756214,36176.0
adult,sex,full_debias,3,30,16,0.29771130815358227,0.5793651023381193,0.8628648827952233,0.9219489417131247,0.8117413269006806,0.09454586385328205,0.2952136901678534,0.05675186851880243,0.07444649323098823,0.07444649323098823,0.18689442636363357,10155,287,500,814,15110,1715,2459,5136,0.8628648827952233,0.9219489417131247,0.8117413269006806,0.09454586385328205,0.2952136901678534,0.05675186851880243,0.07444649323098823,0.07444649323098823,0.18689442636363357,10155.0,287.0,500.0,814.0,15110.0,1715.0,2459.0,5136.0,0.4898093640804291,0.286053221357537,0.5456267,0.8503040353786623,0.9107219563488527,0.7870472458339477,0.1031085590187959,0.3218070648509056,0.043078015417608584,0.07925774700481877,0.07925774700481877,0.18297761437469623,2497,87,136,219,3692,470,661,1283,0.8503040353786623,0.9107219563488527,0.7870472458339477,0.1031085590187959,0.3218070648509056,0.043078015417608584,0.07925774700481877,0.07925774700481877,0.18297761437469623,2497.0,87.0,136.0,219.0,3692.0,470.0,661.0,1283.0,0.3141224682331085,0.27726651712865946,0.52034676,36176.0
adult,sex,full_debias,3,50,16,0.28440502055094274,0.5731413591075951,0.8700243255196816,0.9304683822342543,0.8312541742062791,0.0892695940218503,0.2784923016364102,0.022197171695309437,0.06450438892198126,0.06450438892198126,0.17678559037864924,10166,276,452,862,15295,1530,2444,5151,0.8700243255196816,0.9304683822342543,0.8312541742062791,0.0892695940218503,0.2784923016364102,0.022197171695309437,0.06450438892198126,0.06450438892198126,0.17678559037864924,10166.0,276.0,452.0,862.0,15295.0,1530.0,2444.0,5151.0,0.35804951190948486,0.2775718450920221,0.49142092,0.8458817025981205,0.9065934324556482,0.7773595499848224,0.1050634450406226,0.3311818389624887,0.018411290790007584,0.07355916645218497,0.07355916645218497,0.17151208763138506,2486,98,134,221,3698,464,698,1246,0.8458817025981205,0.9065934324556482,0.7773595499848224,0.1050634450406226,0.3311818389624887,0.018411290790007584,0.07355916645218497,0.07355916645218497,0.17151208763138506,2486.0,98.0,134.0,221.0,3698.0,464.0,698.0,1246.0,0.17434418201446533,0.26797538565871204,0.5366435,36176.0
